0,0
0.000457528,0.000502437
0.000851393,0.000934183
0.00120356,0.00131962
0.00152752,0.00167367
0.00183192,0.00200591
0.00212254,0.0023227
0.00240331,0.0026284
0.002677,0.00292605
0.00294559,0.0032178
0.00321047,0.00350522
0.0034727,0.00378944
0.00373301,0.00407127
0.00399197,0.00435134
0.00425,0.0046301
0.00450739,0.00490787
0.00476438,0.00518491
0.00502113,0.0054614
0.00527778,0.00573748
0.00553442,0.00601325
0.00579112,0.00628879
0.00604793,0.00656416
0.00630489,0.0068394
0.00656205,0.00711454
0.00681941,0.00738961
0.00707699,0.00766463
0.00733481,0.0079396
0.00759288,0.00821455
0.00785121,0.00848946
0.00810979,0.00876437
0.00836864,0.00903925
0.00862776,0.00931413
0.00888716,0.009589
0.00914682,0.00986386
0.00940677,0.0101387
0.00966698,0.0104136
0.00992748,0.0106884
0.0101883,0.0109633
0.0104493,0.0112381
0.0107107,0.011513
0.0109723,0.0117878
0.0112342,0.0120626
0.0114964,0.0123375
0.0117588,0.0126123
0.0120216,0.0128872
0.0122846,0.013162
0.012548,0.0134368
0.0128116,0.0137117
0.0130755,0.0139865
0.0133397,0.0142613
0.0136041,0.0145361
0.0138689,0.014811
0.0141339,0.0150858
0.0143993,0.0153606
0.0146649,0.0156354
0.0149308,0.0159103
0.0151971,0.0161851
0.0154636,0.0164599
0.0157304,0.0167347
0.0159974,0.0170096
0.0162648,0.0172844
0.0165325,0.0175592
0.0168005,0.017834
0.0170688,0.0181088
0.0173373,0.0183836
0.0176062,0.0186584
0.0178753,0.0189333
0.0181448,0.0192081
0.0184145,0.0194829
0.0186846,0.0197577
0.0189549,0.0200325
0.0192256,0.0203073
0.0194965,0.0205821
0.0197678,0.0208569
0.0200393,0.0211317
0.0203112,0.0214065
0.0205834,0.0216813
0.0208558,0.0219561
0.0211286,0.0222309
0.0214017,0.0225057
0.021675,0.0227805
0.0219487,0.0230553
0.0222227,0.0233301
0.022497,0.0236049
0.0227716,0.0238797
0.0230465,0.0241545
0.0233217,0.0244292
0.0235972,0.024704
0.0238731,0.0249788
0.0241492,0.0252536
0.0244257,0.0255284
0.0247025,0.0258032
0.0249795,0.026078
0.0252569,0.0263527
0.0255346,0.0266275
0.0258127,0.0269023
0.026091,0.0271771
0.0263696,0.0274518
0.0266486,0.0277266
0.0269279,0.0280014
0.0272075,0.0282762
0.0274874,0.0285509
0.0277677,0.0288257
0.0280482,0.0291005
0.0283291,0.0293752
0.0286103,0.02965
0.0288918,0.0299248
0.0291737,0.0301995
0.0294558,0.0304743
0.0297383,0.0307491
0.0300211,0.0310238
0.0303043,0.0312986
0.0305877,0.0315733
0.0308715,0.0318481
0.0311556,0.0321229
0.03144,0.0323976
0.0317248,0.0326724
0.0320099,0.0329471
0.0322953,0.0332219
0.0325811,0.0334966
0.0328672,0.0337714
0.0331536,0.0340461
